"crosswalk_id","canonical_locality_id","canonical_code","pcode","governorate_id","district_or_equivalent_id","municipality_id","current_name_en","candidate_name_ar","normalized_name_ar","source_id","source_record_id","source_name_en","source_name_ar","source_governorate","source_district","match_method","match_keys","confidence","review_status","conflict_status","reviewed_by","reviewed_at","notes"
"LB-XW-B79E2DDF7B2D","LB-LOC-4CA8FAFD54E6","LB-LOC-4CA8FAFD54E6","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Kfar_Qahel","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C5A49FFA5317","LB-LOC-77FCFC97B5DF","LB-LOC-77FCFC97B5DF","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Kfoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A5A400296A70","LB-LOC-C154DE75097F","LB-LOC-C154DE75097F","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Kfour-JB","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C4568A83AA6B","LB-LOC-8FCD02ADB776","LB-LOC-8FCD02ADB776","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Kherbeh-JB","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3EBDDFEC6AD9","LB-LOC-828F3F5F4E6D","LB-LOC-828F3F5F4E6D","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Koursafia","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4584969826E1","LB-LOC-1B0CAB6007A5","LB-LOC-1B0CAB6007A5","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Lasa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-465125944B4C","LB-LOC-E1608FF797A7","LB-LOC-E1608FF797A7","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Lasa_el-Fawqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-315FCDE93D47","LB-LOC-EA3C63848EE7","LB-LOC-EA3C63848EE7","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Lehfed","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F9F80F332D6C","LB-LOC-2D4CC5E14A08","LB-LOC-2D4CC5E14A08","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Majdala-JB","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-95C590570513","LB-LOC-806A7D01D593","LB-LOC-806A7D01D593","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Majdel_Anjar-JB","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7CAC846FD195","LB-LOC-6B25B8CBB043","LB-LOC-6B25B8CBB043","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Masbki","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-186366723CE9","LB-LOC-350F4182C6FF","LB-LOC-350F4182C6FF","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mayruba","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F230DC7EC20B","LB-LOC-49C76363E9A5","LB-LOC-49C76363E9A5","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mazraat_Safra","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-360F14471AA4","LB-LOC-1C59EA74A822","LB-LOC-1C59EA74A822","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mazraat_el-Kniseh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-62154E7D8805","LB-LOC-DB3F44C163CA","LB-LOC-DB3F44C163CA","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mazraat_en-Nahr","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-77BB6CAE3F9D","LB-LOC-CDFF394CE106","LB-LOC-CDFF394CE106","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mechan","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-08DC853CA179","LB-LOC-5BFE74BD1C36","LB-LOC-5BFE74BD1C36","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mechmech","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-24F8EE15BF70","LB-LOC-B667D22C01CE","LB-LOC-B667D22C01CE","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mechqita","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1585CE5C30E9","LB-LOC-5B7A8AE39139","LB-LOC-5B7A8AE39139","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Menjez-JB","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D4F0E1636B0A","LB-LOC-B4F4AE8E6A70","LB-LOC-B4F4AE8E6A70","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mghayreh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C871D8A54FEA","LB-LOC-974702DABFEF","LB-LOC-974702DABFEF","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Mrah_Chdid","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1EF38D32B6B7","LB-LOC-E83BFF3C7AF2","LB-LOC-E83BFF3C7AF2","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Nahla","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B593CD4B458C","LB-LOC-0388EC4B7963","LB-LOC-0388EC4B7963","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Nahr_Ibrahim","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F95E23F78EAD","LB-LOC-E24F463A2AF3","LB-LOC-E24F463A2AF3","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Nbaa_el-Hammam","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-51FC95DD8A1E","LB-LOC-EE0450F20367","LB-LOC-EE0450F20367","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Qaitaa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-540703C18521","LB-LOC-B059AAC7BE1F","LB-LOC-B059AAC7BE1F","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Qartaba","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B7643EB087F6","LB-LOC-2D5772C596D7","LB-LOC-2D5772C596D7","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Rachmech","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-AD6F253BA70B","LB-LOC-3D14CD095888","LB-LOC-3D14CD095888","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Rachqin","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4EDCAA5B98E1","LB-LOC-CBB6CB08D417","LB-LOC-CBB6CB08D417","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Raifoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-FAED217FA02C","LB-LOC-5F65141F3CD8","LB-LOC-5F65141F3CD8","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Ras_Osta","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-037407A56494","LB-LOC-99EB211ABD0F","LB-LOC-99EB211ABD0F","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Sourat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-FE8AB6C65FA3","LB-LOC-5F836DD6898D","LB-LOC-5F836DD6898D","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Tartij","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-05685F688625","LB-LOC-2D3427240C74","LB-LOC-2D3427240C74","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Tourza","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B9B3CF84B3DA","LB-LOC-6B33EAA98811","LB-LOC-6B33EAA98811","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Wadi_Jilo","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8F56CF07514B","LB-LOC-C2757E959E7E","LB-LOC-C2757E959E7E","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Wata_Houb","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-64E0DA607B32","LB-LOC-D68D07E69553","LB-LOC-D68D07E69553","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Yanouh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-93D089524C01","LB-LOC-1E901C1A3A30","LB-LOC-1E901C1A3A30","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Zbdine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D490F5999AB1","LB-LOC-E9E92DD5C47E","LB-LOC-E9E92DD5C47E","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Zouq_Hadara","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B6422A636110","LB-LOC-B1A3F7096B2A","LB-LOC-B1A3F7096B2A","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Achqout","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C1C74B75DB74","LB-LOC-1E3900A6CD76","LB-LOC-1E3900A6CD76","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Adma","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F9DBE95852F9","LB-LOC-F1927D455178","LB-LOC-F1927D455178","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Ain_er-Remmaneh-KS","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-6F139176E1A1","LB-LOC-44948970BDB5","LB-LOC-44948970BDB5","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Aintoura","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-61545D363257","LB-LOC-CB2E58F2B9C9","LB-LOC-CB2E58F2B9C9","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Ajaltoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3C5D39F0101E","LB-LOC-40858F5D4FDE","LB-LOC-40858F5D4FDE","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Baabdat-KS","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-912059366E32","LB-LOC-CB886955B6B5","LB-LOC-CB886955B6B5","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Ballouneh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1493508EAB83","LB-LOC-0A9C2E3BA127","LB-LOC-0A9C2E3BA127","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Ballouneh_el-Fawqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-46494C28EC14","LB-LOC-147791E57E00","LB-LOC-147791E57E00","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Boulonia","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CB8E268AF566","LB-LOC-058B0EA1F5C5","LB-LOC-058B0EA1F5C5","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Bqaata-KS","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E63931C82CB0","LB-LOC-FA0B4EB04F98","LB-LOC-FA0B4EB04F98","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Chakhloua","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-DFFB40B3205E","LB-LOC-57ADB1213407","LB-LOC-57ADB1213407","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Chawyeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-839CE7F676B8","LB-LOC-7A6F9EE0668B","LB-LOC-7A6F9EE0668B","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Chnanir","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1C9A98E687AE","LB-LOC-FB60B86B0AA4","LB-LOC-FB60B86B0AA4","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Clemenceau-KS","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CB83BD84C22F","LB-LOC-9B600591E2A5","LB-LOC-9B600591E2A5","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Daraya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-BF642AAA1F57","LB-LOC-D647B8C2C478","LB-LOC-D647B8C2C478","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Dbaiyeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-167DB47BA4D8","LB-LOC-DC68B7157BFB","LB-LOC-DC68B7157BFB","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Dik_el-Mehdi","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-75E08B1D3C3C","LB-LOC-6DD30ACCE539","LB-LOC-6DD30ACCE539","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Dlebta","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-357550FA4C9C","LB-LOC-2436729308E6","LB-LOC-2436729308E6","","LB-GOV-MLB","LB-DIST-EC9593138E48","","El_Barbara-KS","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7EFE9E2DABAA","LB-LOC-6989EA41D998","LB-LOC-6989EA41D998","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Fariaya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-95B53E90A104","LB-LOC-624C218676C1","LB-LOC-624C218676C1","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Fatqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-67BAAC77ED6C","LB-LOC-36F0B8136A39","LB-LOC-36F0B8136A39","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Feitrun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2A714A986C12","LB-LOC-0738DA12DEC3","LB-LOC-0738DA12DEC3","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Ghadir","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-163F480825FB","LB-LOC-066CB11D426A","LB-LOC-066CB11D426A","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Ghazir","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0ED358893570","LB-LOC-5A9AEAF72003","LB-LOC-5A9AEAF72003","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Ghineh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1E096AD8A38A","LB-LOC-1C452FA99E2D","LB-LOC-1C452FA99E2D","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Ghousta","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1571431D9A52","LB-LOC-32F64C4980C3","LB-LOC-32F64C4980C3","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Habtour","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-ECE1DBBCFCA7","LB-LOC-4BA38A62B022","LB-LOC-4BA38A62B022","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Hamlaya-KS","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5C8495A83451","LB-LOC-C3B3787A6004","LB-LOC-C3B3787A6004","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Harach-KS","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2718BB146FDE","LB-LOC-9EF478A17EC8","LB-LOC-9EF478A17EC8","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Harissa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-958FDEA7C095","LB-LOC-6647D02F8570","LB-LOC-6647D02F8570","","LB-GOV-MLB","LB-DIST-EC9593138E48","","Harissa_ech-Chitawiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
