"MUHAFAZA","CAZA","VILLAGE_NAME","VILLAGE_NAME_AR","VILLAGE_CODE","ADM3_PCODE","AREA_SQKM","CENTER_LAT","CENTER_LON","DWG_PATH","SOURCE_CRS","NOTES"
"South","Jezzine","Mazraat Khallet Khazen","خلة خازن","LB_Sout_Jezz_Mazraat_Khal","63335","1.98685207","33.42453095","35.58391169","","22700",""
"South","Jezzine","Mazraat Louzid (Louayziyeh)","مزرعة لوزيد","LB_Sout_Jezz_Mazraat_Louz","63348","1.93136266","33.41348136","35.5864684","","22700",""
"South","Jezzine","Mazraat Qrouh","قروح","LB_Sout_Jezz_Mazraat_Qrou","63339","1.92904431","33.42982888","35.57226984","","22700",""
"South","Jezzine","Mazraat Tamra","مزرعة طمره","LB_Sout_Jezz_Mazraat_Tamr","63383","0.69223216","33.35644331","35.54286575","","22700",""
"South","Jezzine","Mazraat Zighrine Jezzine","زغرين جزين","LB_Sout_Jezz_Mazraat_Zigh","63343","2.13350743","33.422908","35.55508222","","22700",""
"South","Jezzine","Mharbiyeh","محاربية","LB_Sout_Jezz_Mharbiyeh","63231","1.90966357","33.52821404","35.44675693","","22700",""
"South","Jezzine","Midane Jezzine","ميدان","LB_Sout_Jezz_Midane_Jezzi","63161","2.73109954","33.58705696","35.56836235","","22700",""
"South","Jezzine","Mjaydel Jezzine","مجيدل","LB_Sout_Jezz_Mjaydel_Jezz","63254","3.49935764","33.51981217","35.43493495","","22700",""
"South","Jezzine","Mlikh","مليخ","LB_Sout_Jezz_Mlikh","63315","4.51395572","33.47156145","35.55515833","","22700",""
"South","Jezzine","Mrah El-Hbasse","مراح الحباس","LB_Sout_Jezz_Mrah_El_Hbas","63217","0.75097578","33.54907743","35.46283674","","22700",""
"South","Jezzine","Ouadi Baanqoudaine","وادي بعنقودين","LB_Sout_Jezz_Ouadi_Baanqo","63251","0.80872767","33.54309642","35.4368626","","22700",""
"South","Jezzine","Ouadi El-Laymoun","وادي الليمون","LB_Sout_Jezz_Ouadi_El_Lay","63234","1.3730508","33.52621901","35.46620706","","22700",""
"South","Jezzine","Ouardiyeh","وردية","LB_Sout_Jezz_Ouardiyeh","63363","3.38323803","33.39376317","35.5898408","","22700",""
"South","Jezzine","Qabaa Jezzine","قبع","LB_Sout_Jezz_Qabaa_Jezzin","63117","0.55171969","33.54296921","35.55861706","","22700",""
"South","Jezzine","Qatrani","قطراني","LB_Sout_Jezz_Qatrani","63327","3.24489491","33.44152638","35.60203372","","22700",""
"South","Jezzine","Qaytouleh","قيتولي","LB_Sout_Jezz_Qaytouleh","63121","3.1054007","33.5366889","35.54896164","","22700",""
"South","Jezzine","Qtaleh Jezzine","قتالة جزين","LB_Sout_Jezz_Qtaleh_Jezzi","63291","2.0907028","33.57252514","35.50063363","","22700",""
"South","Jezzine","Rihane Jezzine","ريحانة جزين","LB_Sout_Jezz_Rihane_Jezzi","63319","8.45202617","33.43640073","35.55805137","","22700",""
"South","Jezzine","Rimat","ريمات","LB_Sout_Jezz_Rimat","63264","3.49341823","33.53013819","35.50206545","","22700",""
"South","Jezzine","Roum","روم","LB_Sout_Jezz_Roum","63277","9.67072535","33.55066369","35.5262541","","22700",""
"South","Jezzine","Roummanet","رمانة","LB_Sout_Jezz_Roummanet","63154","1.56313067","33.50696774","35.5550458","","22700",""
"South","Jezzine","Sabbah","صّباح","LB_Sout_Jezz_Sabbah","63134","0.34474254","33.56684778","35.5665029","","22700",""
"South","Jezzine","Sanaya","سنيَا","LB_Sout_Jezz_Sanaya","63287","2.81728576","33.5127312","35.52816291","","22700",""
"South","Jezzine","Saydoun","صيدون","LB_Sout_Jezz_Saydoun","63271","1.92420839","33.51961687","35.51128758","","22700",""
"South","Jezzine","Sehjoud","سجد","LB_Sout_Jezz_Sehjoud","63351","4.19295137","33.43413177","35.53503042","","22700",""
"South","Jezzine","Sfaray","صفاريه","LB_Sout_Jezz_Sfaray","63237","4.61064791","33.55361835","35.49570951","","22700",""
"South","Jezzine","Srayri","سريرة","LB_Sout_Jezz_Srayri","63298","5.71607026","33.42934412","35.6197472","","22700",""
"South","Jezzine","Taaid","تعيد","LB_Sout_Jezz_Taaid","63187","0.22226915","33.5727225","35.54602334","","22700",""
"South","Jezzine","Wadi Jezzine","وادي جزين","LB_Sout_Jezz_Wadi_Jezzine","63114","1.09796388","33.55095588","35.58106642","","22700",""
"South","Jezzine","Zhilta","زحلتا","LB_Sout_Jezz_Zhilta","63177","0.957815","33.51045005","35.54522572","","22700",""
"South","Saida","AAbra Saida","عبرا","LB_Sout_Said_AAbra_Saida","61244","1.96057135","33.56768568","35.40471653","","22700",""
"South","Saida","Aadloun","عدلون","LB_Sout_Said_Aadloun","61434","8.87620594","33.39845699","35.26621807","","22700",""
"South","Saida","Aadoussiyeh","عدّوسية","LB_Sout_Said_Aadoussiyeh","61466","4.41983401","33.47251348","35.33700386","","22700",""
"South","Saida","Aain Ed-Delb","عين الدلب","LB_Sout_Said_Aain_Ed_Delb","61277","0.91841879","33.54521125","35.40676382","","22700",""
"South","Saida","Aanqoun","عنقون","LB_Sout_Said_Aanqoun","61489","9.69056011","33.50015049","35.42521744","","22700",""
"South","Saida","Aaqtanit","عقتنيت","LB_Sout_Said_Aaqtanit","61477","4.56651204","33.49217076","35.38783912","","22700",""
"South","Saida","Aarab Ej-Jall","مزرعة عرب الجل","LB_Sout_Said_Aarab_Ej_Jal","61487","0.77337197","33.48058801","35.45441879","","22700",""
"South","Saida","Aarab Tabbaya","مزرعة عرب طبَايا","LB_Sout_Said_Aarab_Tabbay","61483","0.71318006","33.48677165","35.43990113","","22700",""
"South","Saida","Arzai","أرزي","LB_Sout_Said_Arzai","61417","5.26299879","33.33457226","35.29856143","","22700",""
"South","Saida","Babliyeh","بابلية","LB_Sout_Said_Babliyeh","61444","12.72529999","33.41238299","35.32943587","","22700",""
"South","Saida","Berti","برتي","LB_Sout_Said_Berti","61488","3.96912262","33.51982423","35.48780205","","22700",""
"South","Saida","Bissariyeh","بيسارية","LB_Sout_Said_Bissariyeh","61453","5.84840752","33.45681265","35.32211719","","22700",""
"South","Saida","Bnaafoul","بنعفول","LB_Sout_Said_Bnaafoul","61481","4.08421339","33.48486952","35.41610539","","22700",""
"South","Saida","Bqosta","بقسطا","LB_Sout_Said_Bqosta","61266","5.33265613","33.57467257","35.41211836","","22700",""
"South","Saida","Bramiyeh","برامية","LB_Sout_Said_Bramiyeh","61123","0.51347475","33.57401696","35.39254711","","22700",""
"South","Saida","Daoudiyeh","الداودية","LB_Sout_Said_Daoudiyeh","61441","2.33119988","33.42694836","35.30155589","","22700",""
"South","Saida","Darb Es-Sim","درب السيم","LB_Sout_Said_Darb_Es_Sim","61335","3.20997612","33.53333193","35.38306712","","22700",""
"South","Saida","Erkay","اركي","LB_Sout_Said_Erkay","61479","4.15505132","33.45995853","35.41316138","","22700",""
"South","Saida","Ghassaniyeh","غسانية","LB_Sout_Said_Ghassaniyeh","61447","3.64193434","33.41399714","35.35527582","","22700",""
"South","Saida","Ghaziyeh","غازية","LB_Sout_Said_Ghaziyeh","61311","9.35142333","33.51122274","35.37496248","","22700",""
"South","Saida","Hajjeh","حجة","LB_Sout_Said_Hajjeh","61471","2.70002971","33.46903373","35.38836348","","22700",""
"South","Saida","Haret Saida","حارة صيدا","LB_Sout_Said_Haret_Saida","61159","3.25700187","33.55584778","35.39600228","","22700",""
"South","Saida","Hartiyeh","حارتية","LB_Sout_Said_Hartiyeh","61423","2.35378874","33.38138374","35.28025989","","22700",""
"South","Saida","Hlaliyeh Saida","هلالية صيدا","LB_Sout_Said_Hlaliyeh_Sai","61147","0.91253255","33.56521887","35.39114937","","22700",""
"South","Saida","Insariyeh","إنصارية","LB_Sout_Said_Insariyeh","61436","7.33478818","33.40566181","35.28382682","","22700",""
"South","Saida","Jazira Saida","جزيرة صيدا","LB_Sout_Said_Jazira_Saida","61411","2.02221301","33.32933441","35.26267975","","22700",""
"South","Saida","Kaoutariyet Es-Siyad","كوثرية السياد","LB_Sout_Said_Kaoutariyet_","61454","6.67840283","33.4163844","35.38224893","","22700",""
"South","Saida","Kfar Beit","كفربيت","LB_Sout_Said_Kfar_Beit","61491","1.16025444","33.49701205","35.46254898","","22700",""
"South","Saida","Kfar Chellal","كفر شلال","LB_Sout_Said_Kfar_Chellal","61494","0.6819083","33.4910303","35.46350784","","22700",""
"South","Saida","Kfar Hatta Saida","كفرحتى","LB_Sout_Said_Kfar_Hatta_S","61493","3.48894104","33.50541497","35.45248719","","22700",""
"South","Saida","Kfar Melki Saida","كفرملكي صيدا","LB_Sout_Said_Kfar_Melki_S","61496","6.72285784","33.50133966","35.4815693","","22700",""
"South","Saida","Khartoum","خرطوم","LB_Sout_Said_Khartoum","61446","4.81096683","33.40327138","35.36874426","","22700",""
"South","Saida","Khayayeb Saida","الخرائب صيدا","LB_Sout_Said_Khayayeb_Sai","61419","6.63420878","33.35416361","35.29532253","","22700",""
"South","Saida","Khirbet Ed-Douair Saida","خربة الدوير صيدا","LB_Sout_Said_Khirbet_Ed_D","61443","2.00468637","33.43371784","35.31795316","","22700",""
"South","Saida","Khirbet El-Bassal","خربة البصل","LB_Sout_Said_Khirbet_El_B","61467","1.0818625","33.47158735","35.3643628","","22700",""
"South","Saida","Khzaiz","خزيز","LB_Sout_Said_Khzaiz","61474","1.58137616","33.46854217","35.40144166","","22700",""
"South","Saida","Loubieh","لوبية","LB_Sout_Said_Loubieh","61439","2.23287294","33.42727833","35.28467501","","22700",""
"South","Saida","Maamriyeh","معمارية","LB_Sout_Said_Maamriyeh","61476","2.65389677","33.48669124","35.36876319","","22700",""
"South","Saida","Maghdoucheh","مغدوشة","LB_Sout_Said_Maghdoucheh","61323","3.32319408","33.51693662","35.38547418","","22700",""
"South","Saida","Majdelyoun","مجدليون","LB_Sout_Said_Majdelyoun","61233","1.62621007","33.55542059","35.41704564","","22700",""
"South","Saida","Matariyet Ech-Choumar","مطرية الشومر","LB_Sout_Said_Matariyet_Ec","61415","2.62768843","33.33531452","35.27375879","","22700",""
"South","Saida","Mazraat Aarab Soukkar","مزرعة عرب سكر","LB_Sout_Said_Mazraat_Aara","61486","0.37257078","33.48266048","35.44528198","","22700",""
"South","Saida","Mazraat Deir Taqla","دير تقلا","LB_Sout_Said_Mazraat_Deir","61431","1.44955986","33.39815868","35.29363985","","22700",""
"South","Saida","Mazraat El Yahoudiyeh (Aaitaniyeh)","مزرعة العيتانية","LB_Sout_Said_Mazraat_El_Y","61412","3.67006287","33.35554704","35.25070949","","22700",""
"South","Saida","Mazraat El-Houssainiyeh","مزرعة الحسينية","LB_Sout_Said_Mazraat_El_H","61473","1.70001184","33.49269849","35.34977595","","22700",""
"South","Saida","Mazraat El-Mhaydaleh","المحيدلة","LB_Sout_Said_Mazraat_El_M","61424","1.9356246","33.38394615","35.29347931","","22700",""
"South","Saida","Mazraat Jamjim","مزرعة جمجيم","LB_Sout_Said_Mazraat_Jamj","61421","2.53830224","33.35838248","35.2751292","","22700",""
"South","Saida","Mazraat Kaoutariyet Er-Riz","مزرعة كوثرية الرز","LB_Sout_Said_Mazraat_Kaou","61426","3.67513608","33.37354457","35.30501662","","22700",""
"South","Saida","Mazraat Kfar Beda","كفر بدَه","LB_Sout_Said_Mazraat_Kfar","61418","1.14982127","33.36638063","35.27070403","","22700",""
"South","Saida","Mazraat 'Mseileh","المصيلح","LB_Sout_Said_Mazraat__Mse","61469","1.50197954","33.4812526","35.35586939","","22700",""
"South","Saida","Mazraat Oussamiyat","الاوساميات","LB_Sout_Said_Mazraat_Ouss","61433","2.3948319","33.38848003","35.30800399","","22700",""
"South","Saida","Mazraat Sari","ساري","LB_Sout_Said_Mazraat_Sari","61429","0.7268317","33.39153202","35.27860848","","22700",""
"South","Saida","Mazraat Sinai","مزرعة سيناي","LB_Sout_Said_Mazraat_Sina","61437","4.24066897","33.38973339","35.35946147","","22700",""
"South","Saida","Mazraat 'Snaiber","مزرعة سنيبر","LB_Sout_Said_Mazraat__Sna","61457","0.676697","33.45860516","35.33143981","","22700",""
"South","Saida","Merouaniyeh","مروانية","LB_Sout_Said_Merouaniyeh","61463","11.71996938","33.45189897","35.37951645","","22700",""
"South","Saida","Miyeh ou Miyeh","مية ومية","LB_Sout_Said_Miyeh_ou_Miy","61183","2.29937354","33.54246201","35.39182011","","22700",""
"South","Saida","Mtayriyeh","مزرعة مطيرية جباع","LB_Sout_Said_Mtayriyeh","61484","0.81770964","33.5141721","35.4031637","","22700",""
"South","Saida","Mzaraat El-Ouasta","مزرعة الواسطة","LB_Sout_Said_Mzaraat_El_O","61414","3.77965866","33.34890061","35.26453649","","22700",""
"South","Saida","Najjariyeh","نجارية","LB_Sout_Said_Najjariyeh","61464","2.41790409","33.47912994","35.34360053","","22700",""
"South","Saida","Qaaqaiyet Es-Snaoubar","قعقعية الصنوبر","LB_Sout_Said_Qaaqaiyet_Es","61451","4.36636481","33.43907125","35.33470461","","22700",""
"South","Saida","Qennarit","قناريت","LB_Sout_Said_Qennarit","61347","3.04369094","33.50259091","35.38388587","","22700",""
"South","Saida","Qraiyet Saida","قرية صيدا","LB_Sout_Said_Qraiyet_Said","61255","4.68337968","33.53733931","35.41513531","","22700",""
"South","Saida","Saida Ed-Dekermane","صيدا الدكرمان","LB_Sout_Said_Saida_Ed_Dek","61119","5.12953048","33.55095181","35.37248943","","22700",""
"South","Saida","Saida El-Oustani","الوسطاني","LB_Sout_Said_Saida_El_Ous","61111","2.55607451","33.57646637","35.38594929","","22700",""
"South","Saida","Saida El-Qadimeh","صيدا","LB_Sout_Said_Saida_El_Qad","61115","0.31261741","33.56403122","35.36924055","","22700",""
"South","Saida","Saida Kefraya","كفريا","LB_Sout_Said_Saida_Kefray","61222","0.73601666","33.55677852","35.43817071","","22700",""
"South","Saida","Saksakiyeh","سكسكية","LB_Sout_Said_Saksakiyeh","61461","2.90199811","33.43575556","35.28631992","","22700",""
"South","Saida","Salhiyet Saida","صالحية","LB_Sout_Said_Salhiyet_Sai","61211","1.44559086","33.55890231","35.42626999","","22700",""
"South","Saida","Sarafand","صرفند","LB_Sout_Said_Sarafand","61449","9.72063353","33.45169896","35.29870752","","22700",""
"South","Saida","Sfenta","سفنتا","LB_Sout_Said_Sfenta","61497","0.77683158","33.51127445","35.48273622","","22700",""
"South","Saida","Tanbourit","طنبوريت","LB_Sout_Said_Tanbourit","61383","2.87180765","33.51800638","35.41345483","","22700",""
"South","Saida","Tebna","تبنا","LB_Sout_Said_Tebna","61456","1.57917768","33.44644507","35.34426532","","22700",""
"South","Saida","Teffahta","تفاحتا","LB_Sout_Said_Teffahta","61459","6.77512114","33.44001462","35.36283681","","22700",""
"South","Saida","Zaghdraiya","زغدرايا","LB_Sout_Said_Zaghdraiya","61371","1.36886266","33.52948264","35.39731093","","22700",""
"South","Saida","Zeita","زيتا","LB_Sout_Said_Zeita","61359","2.1816293","33.50545338","35.39432648","","22700",""
"South","Saida","Zrariyeh","زرارية","LB_Sout_Said_Zrariyeh","61427","18.15840386","33.34382317","35.33582424","","22700",""
"South","Sour","Aabbassiyet Sour","عباسية","LB_Sout_Sour_Aabbassiyet_","62276","17.66424997","33.29420663","35.2702277","","22700",""
"South","Sour","Aain Abou Abdallah","عين أبو عبدالله","LB_Sout_Sour_Aain_Abou_Ab","62291","6.88859969","33.32442286","35.24877276","","22700",""
"South","Sour","Aain Baal","عين بعل","LB_Sout_Sour_Aain_Baal","62243","6.94823227","33.23912227","35.24972964","","22700",""
"South","Sour","Aaiyeh","مزرعة عيا","LB_Sout_Sour_Aaiyeh","62242","1.43478588","33.17924892","35.3066653","","22700",""
"South","Sour","Aalma Ech-Chaab","علما الشعب","LB_Sout_Sour_Aalma_Ech_Ch","62316","19.59389268","33.10662656","35.17954336","","22700",""
"South","Sour","Aaytit","عيتيت","LB_Sout_Sour_Aaytit","62217","7.15925175","33.22915203","35.29991044","","22700",""
"South","Sour","Aaziyeh","عزِّيه","LB_Sout_Sour_Aaziyeh","62294","7.68100719","33.17353721","35.24211522","","22700",""
"South","Sour","Abou Chech","أبو شاش","LB_Sout_Sour_Abou_Chech","62319","2.51523174","33.12767796","35.20713183","","22700",""
"South","Sour","Arzoun","ارزون","LB_Sout_Sour_Arzoun","62256","1.00187968","33.28196557","35.38346866","","22700",""
"South","Sour","Bafliyeh","بافليه","LB_Sout_Sour_Bafliyeh","62221","3.44317149","33.26068743","35.36542043","","22700",""
"South","Sour","Barich","باريش","LB_Sout_Sour_Barich","62224","4.03339497","33.26866829","35.35210186","","22700",""
"South","Sour","Batoulay","باتوليه","LB_Sout_Sour_Batoulay","62162","4.38599491","33.2305227","35.25085714","","22700",""
"South","Sour","Bazouriyeh","بازورية","LB_Sout_Sour_Bazouriyeh","62246","9.93460373","33.25335175","35.26686339","","22700",""
"South","Sour","Bedias","بدياس","LB_Sout_Sour_Bedias","62274","4.03872771","33.31453592","35.30152565","","22700",""
"South","Sour","Bestiyat","بستيات","LB_Sout_Sour_Bestiyat","62249","1.21702967","33.28364084","35.35986627","","22700",""
"South","Sour","Biyad","البياض صور","LB_Sout_Sour_Biyad","62226","2.110342","33.20551095","35.32580342","","22700",""
"South","Sour","Borj Ech-Chemali","برج الشمالي","LB_Sout_Sour_Borj_Ech_Che","62128","10.67697316","33.26072574","35.23218537","","22700",""
"South","Sour","Borj En-Naqoura","الناقورة","LB_Sout_Sour_Borj_En_Naqo","62312","10.53672494","33.11053831","35.12259165","","22700",""
"South","Sour","Borj Rahhal","برج رحال","LB_Sout_Sour_Borj_Rahhal","62283","1.16864373","33.31175985","35.27911073","","22700",""
"South","Sour","Boustane","بستان صور","LB_Sout_Sour_Boustane","62321","1.97351221","33.1011866","35.25926373","","22700",""
"South","Sour","Btaychiyeh","بطيشية","LB_Sout_Sour_Btaychiyeh","62331","2.58751821","33.11000719","35.20731611","","22700",""
"South","Sour","Chaaitiyeh","شعيتية","LB_Sout_Sour_Chaaitiyeh","62277","4.81539413","33.19987789","35.2522418","","22700",""
"South","Sour","Chamaa","شمع","LB_Sout_Sour_Chamaa","62298","4.13358522","33.14593487","35.20523729","","22700",""
"South","Sour","Chehabiyeh","شهابية","LB_Sout_Sour_Chehabiyeh","62254","5.82470183","33.24009507","35.37515936","","22700",""
"South","Sour","Chehour","شحور","LB_Sout_Sour_Chehour","62264","7.80294256","33.29763167","35.37681701","","22700",""
"South","Sour","Chihine","شيحين","LB_Sout_Sour_Chihine","62285","5.48296056","33.12868433","35.25897573","","22700",""
"South","Sour","Debaal Sour","دبعل","LB_Sout_Sour_Debaal_Sour","62212","3.58276839","33.25246114","35.34767829","","22700",""
